date,entry_time,exit_time,entry_datetime,exit_datetime,entry_price,exit_price,direction,pnl_points,pnl_hkd,holding_bars,exit_reason,strategy_at_entry,regime_at_entry
20200402,101600,162900,2020-04-02 10:16:00,2020-04-02 16:29:00,22966.0,23246.0,1,278.0,13900.0,313,session_end,LONG_FILTERED,TREND
20200406,134400,162900,2020-04-06 13:44:00,2020-04-06 16:29:00,23770.0,23729.0,1,-43.0,-2150.0,165,session_end,LONG_FILTERED,TREND
20200407,141200,162900,2020-04-07 14:12:00,2020-04-07 16:29:00,24075.0,24421.0,1,344.0,17200.0,137,session_end,LONG_FILTERED,TREND
20200409,150000,162900,2020-04-09 15:00:00,2020-04-09 16:29:00,24281.0,24202.0,1,-81.0,-4050.0,89,session_end,LONG_FILTERED,TREND
20200414,104000,154000,2020-04-14 10:40:00,2020-04-14 15:40:00,24567.0,24398.0,1,-171.0,-8550.0,240,stop_loss,LONG_FILTERED,TREND
20200416,144200,162900,2020-04-16 14:42:00,2020-04-16 16:29:00,24086.0,23966.0,1,-122.0,-6100.0,107,session_end,LONG_FILTERED,TREND
20200417,104400,113800,2020-04-17 10:44:00,2020-04-17 11:38:00,24670.0,24506.0,1,-166.0,-8300.0,54,stop_loss,LONG_FILTERED,TREND
20200420,104400,152100,2020-04-20 10:44:00,2020-04-20 15:21:00,24423.0,24251.0,1,-174.0,-8700.0,217,stop_loss,LONG_FILTERED,TREND
20200422,132000,162900,2020-04-22 13:20:00,2020-04-22 16:29:00,23682.0,23882.0,1,198.0,9900.0,189,session_end,LONG_FILTERED,TREND
20200423,130400,162900,2020-04-23 13:04:00,2020-04-23 16:29:00,24003.0,23982.0,1,-23.0,-1150.0,205,session_end,LONG_FILTERED,TREND
20200424,150700,162900,2020-04-24 15:07:00,2020-04-24 16:29:00,23915.0,23819.0,1,-98.0,-4900.0,82,session_end,LONG_FILTERED,TREND
20200427,101600,162900,2020-04-27 10:16:00,2020-04-27 16:29:00,24232.0,24293.0,1,59.0,2950.0,313,session_end,LONG_FILTERED,TREND
20200428,110100,162900,2020-04-28 11:01:00,2020-04-28 16:29:00,24326.0,24567.0,1,239.0,11950.0,268,session_end,LONG_FILTERED,TREND
20200505,130500,162900,2020-05-05 13:05:00,2020-05-05 16:29:00,23680.0,23762.0,1,80.0,4000.0,204,session_end,LONG_FILTERED,TREND
20200506,130900,162900,2020-05-06 13:09:00,2020-05-06 16:29:00,23993.0,24063.0,1,68.0,3400.0,200,session_end,LONG_FILTERED,TREND
20200508,111000,162900,2020-05-08 11:10:00,2020-05-08 16:29:00,24131.0,24113.0,1,-20.0,-1000.0,259,session_end,LONG_FILTERED,TREND
20200511,101600,140300,2020-05-11 10:16:00,2020-05-11 14:03:00,24664.0,24482.0,1,-184.0,-9200.0,167,stop_loss,LONG_FILTERED,TREND
20200513,103200,162900,2020-05-13 10:32:00,2020-05-13 16:29:00,24138.0,24059.0,1,-81.0,-4050.0,297,session_end,LONG_FILTERED,TREND
20200515,114200,162900,2020-05-15 11:42:00,2020-05-15 16:29:00,23799.0,23684.0,1,-117.0,-5850.0,227,session_end,LONG_FILTERED,TREND
20200518,103200,162900,2020-05-18 10:32:00,2020-05-18 16:29:00,23872.0,23924.0,1,50.0,2500.0,297,session_end,LONG_FILTERED,TREND
20200519,131500,162900,2020-05-19 13:15:00,2020-05-19 16:29:00,24366.0,24324.0,1,-44.0,-2200.0,194,session_end,LONG_FILTERED,TREND
20200520,161700,162900,2020-05-20 16:17:00,2020-05-20 16:29:00,24399.0,24438.0,1,37.0,1850.0,12,session_end,LONG_FILTERED,TREND
20200525,144300,162900,2020-05-25 14:43:00,2020-05-25 16:29:00,22827.0,22894.0,1,65.0,3250.0,106,session_end,LONG_FILTERED,TREND
20200526,114900,162900,2020-05-26 11:49:00,2020-05-26 16:29:00,23353.0,23360.0,1,5.0,250.0,220,session_end,LONG_FILTERED,TREND
20200528,140900,151100,2020-05-28 14:09:00,2020-05-28 15:11:00,22961.0,22778.0,1,-185.0,-9250.0,62,stop_loss,LONG_FILTERED,TREND
20200529,101600,162900,2020-05-29 10:16:00,2020-05-29 16:29:00,22802.0,22774.0,1,-30.0,-1500.0,313,session_end,LONG_FILTERED,TREND
20200601,161300,162900,2020-06-01 16:13:00,2020-06-01 16:29:00,23443.0,23416.0,1,-29.0,-1450.0,16,session_end,LONG_FILTERED,TREND
20200602,160500,162900,2020-06-02 16:05:00,2020-06-02 16:29:00,23839.0,23947.0,1,106.0,5300.0,24,session_end,LONG_FILTERED,TREND
20200605,130400,162900,2020-06-05 13:04:00,2020-06-05 16:29:00,24354.0,24688.0,1,332.0,16600.0,205,session_end,LONG_FILTERED,TREND
20200609,101600,161600,2020-06-09 10:16:00,2020-06-09 16:16:00,25057.0,24892.0,1,-167.0,-8350.0,300,stop_loss,LONG_FILTERED,TREND
