split,date,entry_time,exit_time,entry_datetime,exit_datetime,entry_price,exit_price,direction,pnl_points,pnl_hkd,holding_bars,exit_reason,strategy_at_entry,regime_at_entry
train,20180823,152800,162900,2018-08-23 15:28:00,2018-08-23 16:29:00,27664.0,27702.0,1,36.0,1800.0,61,session_end,MR,RANGE
train,20180824,130400,134000,2018-08-24 13:04:00,2018-08-24 13:40:00,27589.0,27694.0,-1,-107.0,-5350.0,36,stop_loss,MR,RANGE
train,20180824,134100,151600,2018-08-24 13:41:00,2018-08-24 15:16:00,27705.0,27579.0,-1,124.0,6200.0,95,take_profit,MR,RANGE
train,20180827,114400,162900,2018-08-27 11:44:00,2018-08-27 16:29:00,28232.0,28234.0,1,0.0,0.0,225,session_end,ORB,TREND
train,20180828,130100,142500,2018-08-28 13:01:00,2018-08-28 14:25:00,28298.0,28214.0,1,-86.0,-4300.0,84,stop_loss,MR,RANGE
train,20180828,142600,162900,2018-08-28 14:26:00,2018-08-28 16:29:00,28218.0,28297.0,1,77.0,3850.0,123,session_end,MR,RANGE
train,20180830,112300,140700,2018-08-30 11:23:00,2018-08-30 14:07:00,28145.0,28063.0,1,-84.0,-4200.0,104,stop_loss,MR,RANGE
train,20180830,140800,162900,2018-08-30 14:08:00,2018-08-30 16:29:00,28068.0,28069.0,1,-1.0,-50.0,141,session_end,MR,RANGE
train,20180831,115400,151700,2018-08-31 11:54:00,2018-08-31 15:17:00,27839.0,27755.0,-1,82.0,4100.0,143,mr_exit,MR,RANGE
train,20180903,112000,134000,2018-09-03 11:20:00,2018-09-03 13:40:00,27552.0,27637.0,1,83.0,4150.0,80,mr_exit,MR,RANGE
train,20180903,140000,142500,2018-09-03 14:00:00,2018-09-03 14:25:00,27564.0,27639.0,1,73.0,3650.0,25,mr_exit,MR,RANGE
train,20180903,160300,162900,2018-09-03 16:03:00,2018-09-03 16:29:00,27680.0,27658.0,-1,20.0,1000.0,26,session_end,MR,RANGE
train,20180904,130500,132900,2018-09-04 13:05:00,2018-09-04 13:29:00,27685.0,27785.0,-1,-102.0,-5100.0,24,stop_loss,MR,RANGE
train,20180904,133000,134100,2018-09-04 13:30:00,2018-09-04 13:41:00,27770.0,27851.0,-1,-83.0,-4150.0,11,stop_loss,MR,RANGE
train,20180904,134200,140900,2018-09-04 13:42:00,2018-09-04 14:09:00,27832.0,27919.0,-1,-89.0,-4450.0,27,stop_loss,MR,RANGE
train,20180905,113500,140200,2018-09-05 11:35:00,2018-09-05 14:02:00,27399.0,27272.0,-1,125.0,6250.0,87,take_profit,ORB,TREND
train,20180905,140300,152200,2018-09-05 14:03:00,2018-09-05 15:22:00,27277.0,27184.0,1,-95.0,-4750.0,79,stop_loss,MR,RANGE
train,20180905,152300,162900,2018-09-05 15:23:00,2018-09-05 16:29:00,27178.0,27121.0,1,-59.0,-2950.0,66,session_end,MR,RANGE
train,20180906,130300,130900,2018-09-06 13:03:00,2018-09-06 13:09:00,26981.0,26885.0,1,-98.0,-4900.0,6,stop_loss,MR,RANGE
train,20180906,131000,160400,2018-09-06 13:10:00,2018-09-06 16:04:00,26864.0,26946.0,-1,-84.0,-4200.0,174,stop_loss,ORB,TREND
train,20180907,113200,113400,2018-09-07 11:32:00,2018-09-07 11:34:00,26650.0,26609.0,-1,39.0,1950.0,2,regime_extreme,ORB,TREND
train,20180910,134900,150100,2018-09-10 13:49:00,2018-09-10 15:01:00,26566.0,26445.0,1,-123.0,-6150.0,72,stop_loss,MR,RANGE
train,20180910,150200,151800,2018-09-10 15:02:00,2018-09-10 15:18:00,26383.0,26512.0,1,127.0,6350.0,16,take_profit,MR,RANGE
train,20180911,112300,130100,2018-09-11 11:23:00,2018-09-11 13:01:00,26616.0,26538.0,-1,76.0,3800.0,38,mr_exit,MR,RANGE
train,20180911,151600,154500,2018-09-11 15:16:00,2018-09-11 15:45:00,26439.0,26350.0,1,-91.0,-4550.0,29,stop_loss,MR,RANGE
train,20180911,154600,162900,2018-09-11 15:46:00,2018-09-11 16:29:00,26344.0,26323.0,1,-23.0,-1150.0,43,session_end,MR,RANGE
train,20180912,134500,143100,2018-09-12 13:45:00,2018-09-12 14:31:00,26375.0,26307.0,-1,66.0,3300.0,46,mr_exit,MR,RANGE
train,20180913,130400,135000,2018-09-13 13:04:00,2018-09-13 13:50:00,26668.0,26743.0,1,73.0,3650.0,46,mr_exit,MR,RANGE
train,20180913,154100,162900,2018-09-13 15:41:00,2018-09-13 16:29:00,26975.0,26976.0,-1,-3.0,-150.0,48,session_end,MR,RANGE
train,20180914,131500,144400,2018-09-14 13:15:00,2018-09-14 14:44:00,27249.0,27340.0,-1,-93.0,-4650.0,89,stop_loss,MR,RANGE
train,20180914,144500,162900,2018-09-14 14:45:00,2018-09-14 16:29:00,27321.0,27241.0,-1,78.0,3900.0,104,session_end,MR,RANGE
train,20180917,130400,135400,2018-09-17 13:04:00,2018-09-17 13:54:00,26785.0,26844.0,1,57.0,2850.0,50,mr_exit,MR,RANGE
train,20180917,154300,160500,2018-09-17 15:43:00,2018-09-17 16:05:00,26962.0,26874.0,-1,86.0,4300.0,22,mr_exit,MR,RANGE
train,20180918,135300,140300,2018-09-18 13:53:00,2018-09-18 14:03:00,26787.0,26867.0,-1,-82.0,-4100.0,10,stop_loss,MR,RANGE
train,20180918,140400,141700,2018-09-18 14:04:00,2018-09-18 14:17:00,26884.0,27005.0,1,119.0,5950.0,13,take_profit,ORB,TREND
train,20180918,141800,142100,2018-09-18 14:18:00,2018-09-18 14:21:00,27057.0,27120.0,1,61.0,3050.0,3,regime_extreme,ORB,TREND
train,20180919,130600,131600,2018-09-19 13:06:00,2018-09-19 13:16:00,27366.0,27455.0,-1,-91.0,-4550.0,10,stop_loss,MR,RANGE
train,20180919,131700,162900,2018-09-19 13:17:00,2018-09-19 16:29:00,27442.0,27407.0,-1,33.0,1650.0,192,session_end,MR,RANGE
train,20180920,111400,130500,2018-09-20 11:14:00,2018-09-20 13:05:00,27410.0,27326.0,1,-86.0,-4300.0,51,stop_loss,MR,RANGE
train,20180920,130600,134800,2018-09-20 13:06:00,2018-09-20 13:48:00,27325.0,27451.0,1,124.0,6200.0,42,take_profit,MR,RANGE
train,20180920,140000,152900,2018-09-20 14:00:00,2018-09-20 15:29:00,27382.0,27454.0,1,70.0,3500.0,89,mr_exit,MR,RANGE
train,20180921,111500,131200,2018-09-21 11:15:00,2018-09-21 13:12:00,27704.0,27797.0,-1,-95.0,-4750.0,57,stop_loss,MR,RANGE
train,20180921,135700,143100,2018-09-21 13:57:00,2018-09-21 14:31:00,27807.0,27894.0,-1,-89.0,-4450.0,34,stop_loss,MR,RANGE
train,20180921,143200,150400,2018-09-21 14:32:00,2018-09-21 15:04:00,27877.0,27958.0,-1,-83.0,-4150.0,32,stop_loss,MR,RANGE
train,20180924,114600,141700,2018-09-24 11:46:00,2018-09-24 14:17:00,27578.0,27491.0,1,-89.0,-4450.0,91,stop_loss,MR,RANGE
train,20180924,141800,144300,2018-09-24 14:18:00,2018-09-24 14:43:00,27495.0,27400.0,1,-97.0,-4850.0,25,stop_loss,MR,RANGE
train,20180924,144400,162900,2018-09-24 14:44:00,2018-09-24 16:29:00,27412.0,27483.0,1,69.0,3450.0,105,session_end,MR,RANGE
train,20180926,105900,145400,2018-09-26 10:59:00,2018-09-26 14:54:00,27950.0,27858.0,1,-94.0,-4700.0,175,stop_loss,ORB,TREND
train,20180927,114200,162900,2018-09-27 11:42:00,2018-09-27 16:29:00,27720.0,27712.0,-1,6.0,300.0,227,session_end,ORB,TREND
train,20180928,112700,131100,2018-09-28 11:27:00,2018-09-28 13:11:00,27930.0,27865.0,-1,63.0,3150.0,44,mr_exit,MR,RANGE
train,20180928,141000,144200,2018-09-28 14:10:00,2018-09-28 14:42:00,27782.0,27699.0,1,-85.0,-4250.0,32,stop_loss,MR,RANGE
train,20180928,150400,161400,2018-09-28 15:04:00,2018-09-28 16:14:00,27666.0,27789.0,1,121.0,6050.0,70,take_profit,MR,RANGE
train,20181002,101500,131100,2018-10-02 10:15:00,2018-10-02 13:11:00,27396.0,27261.0,-1,133.0,6650.0,116,take_profit,ORB,TREND
train,20181002,131200,135100,2018-10-02 13:12:00,2018-10-02 13:51:00,27266.0,27181.0,1,-87.0,-4350.0,39,stop_loss,MR,RANGE
train,20181002,135200,141200,2018-10-02 13:52:00,2018-10-02 14:12:00,27197.0,27116.0,1,-83.0,-4150.0,20,stop_loss,MR,RANGE
train,20181004,114300,162900,2018-10-04 11:43:00,2018-10-04 16:29:00,26555.0,26569.0,1,12.0,600.0,226,session_end,MR,RANGE
train,20181005,135300,140400,2018-10-05 13:53:00,2018-10-05 14:04:00,26518.0,26605.0,-1,-89.0,-4450.0,11,stop_loss,MR,RANGE
train,20181005,140500,160900,2018-10-05 14:05:00,2018-10-05 16:09:00,26597.0,26494.0,-1,101.0,5050.0,124,mr_exit,MR,RANGE
train,20181008,140700,143600,2018-10-08 14:07:00,2018-10-08 14:36:00,26326.0,26241.0,1,-87.0,-4350.0,29,stop_loss,MR,RANGE
train,20181008,143700,150500,2018-10-08 14:37:00,2018-10-08 15:05:00,26245.0,26154.0,1,-93.0,-4650.0,28,stop_loss,MR,RANGE
train,20181008,150600,162900,2018-10-08 15:06:00,2018-10-08 16:29:00,26184.0,26170.0,1,-16.0,-800.0,83,session_end,MR,RANGE
train,20181009,130600,131700,2018-10-09 13:06:00,2018-10-09 13:17:00,26316.0,26230.0,-1,84.0,4200.0,11,mr_exit,MR,RANGE
train,20181009,153900,161500,2018-10-09 15:39:00,2018-10-09 16:15:00,26149.0,26068.0,1,-83.0,-4150.0,36,stop_loss,MR,RANGE
train,20181009,161600,162900,2018-10-09 16:16:00,2018-10-09 16:29:00,26063.0,26075.0,1,10.0,500.0,13,session_end,MR,RANGE
train,20181010,152700,161600,2018-10-10 15:27:00,2018-10-10 16:16:00,26199.0,26113.0,1,-88.0,-4400.0,49,stop_loss,MR,RANGE
train,20181010,161700,162900,2018-10-10 16:17:00,2018-10-10 16:29:00,26127.0,26163.0,1,34.0,1700.0,12,session_end,MR,RANGE
train,20181011,131900,151900,2018-10-11 13:19:00,2018-10-11 15:19:00,25155.0,25271.0,1,114.0,5700.0,120,take_profit,MR,RANGE
train,20181012,114200,130300,2018-10-12 11:42:00,2018-10-12 13:03:00,25524.0,25621.0,-1,-99.0,-4950.0,21,stop_loss,MR,RANGE
train,20181012,130400,132400,2018-10-12 13:04:00,2018-10-12 13:24:00,25596.0,25743.0,1,145.0,7250.0,20,take_profit,ORB,TREND
train,20181012,132500,133600,2018-10-12 13:25:00,2018-10-12 13:36:00,25768.0,25683.0,1,-87.0,-4350.0,11,stop_loss,ORB,TREND
train,20181015,112100,150300,2018-10-15 11:21:00,2018-10-15 15:03:00,25434.0,25347.0,1,-89.0,-4450.0,162,stop_loss,MR,RANGE
train,20181015,150400,162900,2018-10-15 15:04:00,2018-10-15 16:29:00,25373.0,25365.0,1,-10.0,-500.0,85,session_end,MR,RANGE
train,20181016,110700,135200,2018-10-16 11:07:00,2018-10-16 13:52:00,25455.0,25336.0,-1,117.0,5850.0,105,take_profit,ORB,TREND
train,20181016,135300,140400,2018-10-16 13:53:00,2018-10-16 14:04:00,25354.0,25237.0,1,-119.0,-5950.0,11,stop_loss,MR,RANGE
train,20181016,140500,151900,2018-10-16 14:05:00,2018-10-16 15:19:00,25256.0,25381.0,1,123.0,6150.0,74,take_profit,MR,RANGE
train,20181018,114500,132900,2018-10-18 11:45:00,2018-10-18 13:29:00,25385.0,25291.0,1,-96.0,-4800.0,44,stop_loss,MR,RANGE
train,20181018,133000,142100,2018-10-18 13:30:00,2018-10-18 14:21:00,25307.0,25215.0,1,-94.0,-4700.0,51,stop_loss,MR,RANGE
train,20181018,142200,153600,2018-10-18 14:22:00,2018-10-18 15:36:00,25230.0,25351.0,1,119.0,5950.0,74,take_profit,MR,RANGE
train,20181019,131300,131800,2018-10-19 13:13:00,2018-10-19 13:18:00,25489.0,25580.0,-1,-93.0,-4650.0,5,stop_loss,MR,RANGE
train,20181019,131900,133300,2018-10-19 13:19:00,2018-10-19 13:33:00,25560.0,25572.0,-1,-14.0,-700.0,14,regime_extreme,MR,RANGE
train,20181019,151100,162900,2018-10-19 15:11:00,2018-10-19 16:29:00,25558.0,25462.0,-1,94.0,4700.0,78,session_end,MR,RANGE
train,20181022,113500,114700,2018-10-22 11:35:00,2018-10-22 11:47:00,26061.0,26143.0,-1,-84.0,-4200.0,12,stop_loss,MR,RANGE
train,20181022,114800,130300,2018-10-22 11:48:00,2018-10-22 13:03:00,26132.0,26221.0,-1,-91.0,-4550.0,15,stop_loss,MR,RANGE
train,20181022,130400,141100,2018-10-22 13:04:00,2018-10-22 14:11:00,26195.0,26074.0,-1,119.0,5950.0,67,take_profit,MR,RANGE
train,20181023,111400,135300,2018-10-23 11:14:00,2018-10-23 13:53:00,25597.0,25479.0,-1,116.0,5800.0,99,take_profit,ORB,TREND
train,20181023,135400,140200,2018-10-23 13:54:00,2018-10-23 14:02:00,25489.0,25380.0,1,-111.0,-5550.0,8,stop_loss,MR,RANGE
train,20181023,140300,142800,2018-10-23 14:03:00,2018-10-23 14:28:00,25381.0,25397.0,-1,-18.0,-900.0,25,regime_extreme,ORB,TREND
train,20181024,150100,162900,2018-10-24 15:01:00,2018-10-24 16:29:00,25207.0,25212.0,1,3.0,150.0,88,session_end,MR,RANGE
train,20181025,113500,130100,2018-10-25 11:35:00,2018-10-25 13:01:00,24834.0,24732.0,-1,100.0,5000.0,26,mr_exit,MR,RANGE
train,20181025,142800,150900,2018-10-25 14:28:00,2018-10-25 15:09:00,24825.0,24741.0,-1,82.0,4100.0,41,mr_exit,MR,RANGE
train,20181025,153500,155500,2018-10-25 15:35:00,2018-10-25 15:55:00,24850.0,24934.0,-1,-86.0,-4300.0,20,stop_loss,MR,RANGE
train,20181026,152500,162900,2018-10-26 15:25:00,2018-10-26 16:29:00,24674.0,24655.0,1,-21.0,-1050.0,64,session_end,MR,RANGE
train,20181029,135400,135700,2018-10-29 13:54:00,2018-10-29 13:57:00,24646.0,24670.0,1,22.0,1100.0,3,regime_extreme,MR,RANGE
train,20181030,154900,162900,2018-10-30 15:49:00,2018-10-30 16:29:00,24578.0,24605.0,1,25.0,1250.0,40,session_end,MR,RANGE
train,20181031,132800,141700,2018-10-31 13:28:00,2018-10-31 14:17:00,24863.0,24799.0,-1,62.0,3100.0,49,mr_exit,MR,RANGE
train,20181031,151200,161200,2018-10-31 15:12:00,2018-10-31 16:12:00,24875.0,24960.0,-1,-87.0,-4350.0,60,stop_loss,MR,RANGE
train,20181031,161300,162900,2018-10-31 16:13:00,2018-10-31 16:29:00,24928.0,24914.0,-1,12.0,600.0,16,session_end,MR,RANGE
train,20181101,113900,132200,2018-11-01 11:39:00,2018-11-01 13:22:00,25389.0,25474.0,-1,-87.0,-4350.0,43,stop_loss,MR,RANGE
train,20181101,132300,140500,2018-11-01 13:23:00,2018-11-01 14:05:00,25463.0,25335.0,-1,126.0,6300.0,42,take_profit,MR,RANGE
train,20181101,142500,153000,2018-11-01 14:25:00,2018-11-01 15:30:00,25308.0,25432.0,1,122.0,6100.0,65,take_profit,ORB,TREND
train,20181102,145600,153100,2018-11-02 14:56:00,2018-11-02 15:31:00,26323.0,26406.0,-1,-85.0,-4250.0,35,stop_loss,MR,RANGE
train,20181102,153200,154800,2018-11-02 15:32:00,2018-11-02 15:48:00,26389.0,26479.0,-1,-92.0,-4600.0,16,stop_loss,MR,RANGE
train,20181102,154900,162900,2018-11-02 15:49:00,2018-11-02 16:29:00,26465.0,26486.0,-1,-23.0,-1150.0,40,session_end,MR,RANGE
train,20181105,115400,133000,2018-11-05 11:54:00,2018-11-05 13:30:00,25761.0,25890.0,1,127.0,6350.0,36,take_profit,MR,RANGE
train,20181105,133900,142900,2018-11-05 13:39:00,2018-11-05 14:29:00,25839.0,25916.0,1,75.0,3750.0,50,mr_exit,MR,RANGE
train,20181105,154000,160900,2018-11-05 15:40:00,2018-11-05 16:09:00,25830.0,25917.0,1,85.0,4250.0,29,mr_exit,MR,RANGE
train,20181106,140100,144900,2018-11-06 14:01:00,2018-11-06 14:49:00,25933.0,26024.0,-1,-93.0,-4650.0,48,stop_loss,MR,RANGE
train,20181106,145000,150700,2018-11-06 14:50:00,2018-11-06 15:07:00,26012.0,26122.0,-1,-112.0,-5600.0,17,stop_loss,MR,RANGE
train,20181107,112200,113500,2018-11-07 11:22:00,2018-11-07 11:35:00,26282.0,26295.0,-1,-15.0,-750.0,13,regime_extreme,MR,RANGE
train,20181107,130300,131100,2018-11-07 13:03:00,2018-11-07 13:11:00,26464.0,26428.0,-1,34.0,1700.0,8,regime_extreme,MR,RANGE
train,20181107,153800,161600,2018-11-07 15:38:00,2018-11-07 16:16:00,26020.0,26127.0,1,105.0,5250.0,38,mr_exit,MR,RANGE
train,20181108,131100,140000,2018-11-08 13:11:00,2018-11-08 14:00:00,26326.0,26382.0,1,54.0,2700.0,49,mr_exit,MR,RANGE
train,20181108,141400,141900,2018-11-08 14:14:00,2018-11-08 14:19:00,26311.0,26227.0,1,-86.0,-4300.0,5,stop_loss,MR,RANGE
train,20181108,142000,151400,2018-11-08 14:20:00,2018-11-08 15:14:00,26237.0,26134.0,1,-105.0,-5250.0,54,stop_loss,MR,RANGE
train,20181109,112800,151600,2018-11-09 11:28:00,2018-11-09 15:16:00,25578.0,25492.0,1,-88.0,-4400.0,168,stop_loss,MR,RANGE
train,20181109,151700,162900,2018-11-09 15:17:00,2018-11-09 16:29:00,25475.0,25480.0,1,3.0,150.0,72,session_end,MR,RANGE
train,20181112,150100,155000,2018-11-12 15:01:00,2018-11-12 15:50:00,25576.0,25614.0,1,36.0,1800.0,49,mr_exit,MR,RANGE
train,20181113,112500,113200,2018-11-13 11:25:00,2018-11-13 11:32:00,25337.0,25426.0,-1,-91.0,-4550.0,7,stop_loss,MR,RANGE
train,20181113,113300,114300,2018-11-13 11:33:00,2018-11-13 11:43:00,25461.0,25435.0,-1,24.0,1200.0,10,regime_extreme,MR,RANGE
train,20181113,145300,150200,2018-11-13 14:53:00,2018-11-13 15:02:00,25531.0,25625.0,-1,-96.0,-4800.0,9,stop_loss,MR,RANGE
train,20181114,151100,153300,2018-11-14 15:11:00,2018-11-14 15:33:00,25613.0,25524.0,1,-91.0,-4550.0,22,stop_loss,MR,RANGE
train,20181114,153400,160100,2018-11-14 15:34:00,2018-11-14 16:01:00,25485.0,25618.0,1,131.0,6550.0,27,take_profit,MR,RANGE
train,20181115,133900,142300,2018-11-15 13:39:00,2018-11-15 14:23:00,25816.0,25897.0,-1,-83.0,-4150.0,44,stop_loss,MR,RANGE
train,20181115,142500,152400,2018-11-15 14:25:00,2018-11-15 15:24:00,25911.0,25997.0,-1,-88.0,-4400.0,59,stop_loss,MR,RANGE
train,20181115,152500,153200,2018-11-15 15:25:00,2018-11-15 15:32:00,26003.0,26089.0,-1,-88.0,-4400.0,7,stop_loss,MR,RANGE
train,20181116,113900,115200,2018-11-16 11:39:00,2018-11-16 11:52:00,26001.0,26084.0,-1,-85.0,-4250.0,13,stop_loss,MR,RANGE
train,20181116,115300,130000,2018-11-16 11:53:00,2018-11-16 13:00:00,26092.0,26179.0,-1,-89.0,-4450.0,7,stop_loss,MR,RANGE
train,20181116,130100,131000,2018-11-16 13:01:00,2018-11-16 13:10:00,26163.0,26115.0,1,-50.0,-2500.0,9,regime_extreme,ORB,TREND
train,20181119,142900,162900,2018-11-19 14:29:00,2018-11-19 16:29:00,26301.0,26291.0,-1,8.0,400.0,120,session_end,MR,RANGE
train,20181120,112000,112800,2018-11-20 11:20:00,2018-11-20 11:28:00,25864.0,25782.0,1,-84.0,-4200.0,8,stop_loss,MR,RANGE
train,20181120,112900,162900,2018-11-20 11:29:00,2018-11-20 16:29:00,25766.0,25800.0,1,32.0,1600.0,240,session_end,MR,RANGE
train,20181121,130200,144800,2018-11-21 13:02:00,2018-11-21 14:48:00,25786.0,25885.0,-1,-101.0,-5050.0,106,stop_loss,MR,RANGE
train,20181121,144900,155700,2018-11-21 14:49:00,2018-11-21 15:57:00,25888.0,25977.0,-1,-91.0,-4550.0,68,stop_loss,MR,RANGE
train,20181121,155800,162900,2018-11-21 15:58:00,2018-11-21 16:29:00,25967.0,25912.0,-1,53.0,2650.0,31,session_end,MR,RANGE
train,20181122,134200,135600,2018-11-22 13:42:00,2018-11-22 13:56:00,25986.0,25919.0,-1,65.0,3250.0,14,mr_exit,MR,RANGE
train,20181122,144400,162900,2018-11-22 14:44:00,2018-11-22 16:29:00,25993.0,25948.0,-1,43.0,2150.0,105,session_end,MR,RANGE
train,20181123,160300,162900,2018-11-23 16:03:00,2018-11-23 16:29:00,25910.0,25909.0,-1,-1.0,-50.0,26,session_end,MR,RANGE
train,20181126,103300,105000,2018-11-26 10:33:00,2018-11-26 10:50:00,26332.0,26237.0,1,-97.0,-4850.0,17,stop_loss,ORB,TREND
train,20181126,130600,162900,2018-11-26 13:06:00,2018-11-26 16:29:00,26382.0,26412.0,-1,-32.0,-1600.0,203,session_end,MR,RANGE
train,20181127,112600,140300,2018-11-27 11:26:00,2018-11-27 14:03:00,26360.0,26276.0,-1,82.0,4100.0,97,mr_exit,MR,RANGE
train,20181127,153300,154300,2018-11-27 15:33:00,2018-11-27 15:43:00,26350.0,26274.0,-1,74.0,3700.0,10,mr_exit,MR,RANGE
train,20181128,110000,142700,2018-11-28 11:00:00,2018-11-28 14:27:00,26582.0,26701.0,1,117.0,5850.0,147,take_profit,ORB,TREND
train,20181128,142800,162000,2018-11-28 14:28:00,2018-11-28 16:20:00,26704.0,26612.0,1,-94.0,-4700.0,112,stop_loss,ORB,TREND
train,20181128,162100,162900,2018-11-28 16:21:00,2018-11-28 16:29:00,26606.0,26609.0,-1,-5.0,-250.0,8,session_end,MR,RANGE
train,20181129,131700,132700,2018-11-29 13:17:00,2018-11-29 13:27:00,26641.0,26556.0,1,-87.0,-4350.0,10,stop_loss,MR,RANGE
train,20181129,132800,140900,2018-11-29 13:28:00,2018-11-29 14:09:00,26567.0,26472.0,1,-97.0,-4850.0,41,stop_loss,MR,RANGE
train,20181129,141000,162900,2018-11-29 14:10:00,2018-11-29 16:29:00,26470.0,26462.0,-1,6.0,300.0,139,session_end,ORB,TREND
train,20181130,161000,162900,2018-11-30 16:10:00,2018-11-30 16:29:00,26524.0,26524.0,1,-2.0,-100.0,19,session_end,MR,RANGE
train,20181203,161600,162900,2018-12-03 16:16:00,2018-12-03 16:29:00,27255.0,27268.0,-1,-15.0,-750.0,13,session_end,MR,RANGE
train,20181204,130700,141700,2018-12-04 13:07:00,2018-12-04 14:17:00,27082.0,27125.0,1,41.0,2050.0,70,mr_exit,MR,RANGE
train,20181204,143800,162900,2018-12-04 14:38:00,2018-12-04 16:29:00,27187.0,27253.0,1,64.0,3200.0,111,session_end,ORB,TREND
train,20181205,131300,145600,2018-12-05 13:13:00,2018-12-05 14:56:00,26811.0,26852.0,1,39.0,1950.0,103,mr_exit,MR,RANGE
train,20181205,151600,152900,2018-12-05 15:16:00,2018-12-05 15:29:00,26812.0,26856.0,1,42.0,2100.0,13,mr_exit,MR,RANGE
train,20181205,161000,162900,2018-12-05 16:10:00,2018-12-05 16:29:00,26796.0,26778.0,1,-20.0,-1000.0,19,session_end,MR,RANGE
train,20181206,111700,152700,2018-12-06 11:17:00,2018-12-06 15:27:00,26024.0,26146.0,1,120.0,6000.0,190,take_profit,MR,RANGE
train,20181207,152800,155700,2018-12-07 15:28:00,2018-12-07 15:57:00,26149.0,26065.0,1,-86.0,-4300.0,29,stop_loss,MR,RANGE
train,20181207,155800,162900,2018-12-07 15:58:00,2018-12-07 16:29:00,26070.0,26101.0,1,29.0,1450.0,31,session_end,MR,RANGE
train,20181210,160200,162900,2018-12-10 16:02:00,2018-12-10 16:29:00,25741.0,25725.0,-1,14.0,700.0,27,session_end,MR,RANGE
train,20181211,111600,113700,2018-12-11 11:16:00,2018-12-11 11:37:00,25850.0,25732.0,-1,116.0,5800.0,21,take_profit,MR,RANGE
train,20181211,143100,160000,2018-12-11 14:31:00,2018-12-11 16:00:00,25760.0,25733.0,-1,25.0,1250.0,89,mr_exit,MR,RANGE
train,20181212,113700,160700,2018-12-12 11:37:00,2018-12-12 16:07:00,26195.0,26169.0,-1,24.0,1200.0,210,mr_exit,MR,RANGE
train,20181212,161600,162900,2018-12-12 16:16:00,2018-12-12 16:29:00,26221.0,26227.0,-1,-8.0,-400.0,13,session_end,MR,RANGE
train,20181213,152600,162900,2018-12-13 15:26:00,2018-12-13 16:29:00,26576.0,26530.0,-1,44.0,2200.0,63,session_end,MR,RANGE
train,20181214,134800,162900,2018-12-14 13:48:00,2018-12-14 16:29:00,26090.0,26025.0,1,-67.0,-3350.0,161,session_end,MR,RANGE
train,20181217,150300,152800,2018-12-17 15:03:00,2018-12-17 15:28:00,26165.0,26136.0,-1,27.0,1350.0,25,mr_exit,MR,RANGE
train,20181217,160900,162900,2018-12-17 16:09:00,2018-12-17 16:29:00,26095.0,26073.0,1,-24.0,-1200.0,20,session_end,MR,RANGE
train,20181218,112000,162900,2018-12-18 11:20:00,2018-12-18 16:29:00,25829.0,25829.0,-1,-2.0,-100.0,249,session_end,ORB,TREND
train,20181219,153300,155100,2018-12-19 15:33:00,2018-12-19 15:51:00,25917.0,25866.0,-1,49.0,2450.0,18,mr_exit,MR,RANGE
train,20181220,111400,112500,2018-12-20 11:14:00,2018-12-20 11:25:00,25640.0,25553.0,1,-89.0,-4450.0,11,stop_loss,MR,RANGE
train,20181220,112600,130100,2018-12-20 11:26:00,2018-12-20 13:01:00,25558.0,25465.0,1,-95.0,-4750.0,35,stop_loss,MR,RANGE
train,20181220,130200,134700,2018-12-20 13:02:00,2018-12-20 13:47:00,25448.0,25539.0,-1,-93.0,-4650.0,45,stop_loss,ORB,TREND
train,20181221,133900,145700,2018-12-21 13:39:00,2018-12-21 14:57:00,25590.0,25676.0,-1,-88.0,-4400.0,78,stop_loss,MR,RANGE
train,20181221,145800,154600,2018-12-21 14:58:00,2018-12-21 15:46:00,25685.0,25776.0,-1,-93.0,-4650.0,48,stop_loss,MR,RANGE
train,20181221,154700,162900,2018-12-21 15:47:00,2018-12-21 16:29:00,25755.0,25660.0,-1,93.0,4650.0,42,session_end,MR,RANGE
train,20181227,130600,133400,2018-12-27 13:06:00,2018-12-27 13:34:00,25798.0,25702.0,1,-98.0,-4900.0,28,stop_loss,MR,RANGE
train,20181227,133500,134700,2018-12-27 13:35:00,2018-12-27 13:47:00,25706.0,25610.0,1,-98.0,-4900.0,12,stop_loss,MR,RANGE
train,20181227,134800,155000,2018-12-27 13:48:00,2018-12-27 15:50:00,25604.0,25483.0,-1,119.0,5950.0,122,take_profit,ORB,TREND
train,20181228,130100,140100,2018-12-28 13:01:00,2018-12-28 14:01:00,25567.0,25521.0,-1,44.0,2200.0,60,mr_exit,MR,RANGE
train,20181228,154000,161200,2018-12-28 15:40:00,2018-12-28 16:12:00,25464.0,25522.0,1,56.0,2800.0,32,mr_exit,MR,RANGE
train,20190102,115300,134600,2019-01-02 11:53:00,2019-01-02 13:46:00,25190.0,25105.0,1,-87.0,-4350.0,53,stop_loss,MR,RANGE
train,20190102,134700,151000,2019-01-02 13:47:00,2019-01-02 15:10:00,25117.0,25032.0,1,-87.0,-4350.0,83,stop_loss,MR,RANGE
train,20190102,151100,162900,2019-01-02 15:11:00,2019-01-02 16:29:00,25026.0,24997.0,1,-31.0,-1550.0,78,session_end,MR,RANGE
train,20190103,110900,114300,2019-01-03 11:09:00,2019-01-03 11:43:00,24945.0,25031.0,-1,-88.0,-4400.0,34,stop_loss,ORB,TREND
