strategy,params_json,opening_window,buffer_points,rolling_window,z_entry,z_exit,use_vwap,min_std_threshold,er_window,er_threshold,rv_window,extreme_vol_quantile,extreme_action,stop_loss_points,take_profit_points,max_trades,max_daily_loss,forced_exit_time,cumulative_pnl_points,cumulative_pnl_hkd,avg_daily_pnl,std_daily_pnl,sharpe_ratio,sortino_ratio,annualized_pnl,max_drawdown_points,max_drawdown_duration_days,calmar_ratio,var_95,var_99,num_trades,trades_per_day,win_rate,avg_winner,avg_loser,avg_pnl_per_trade,profit_factor,avg_holding_bars,max_single_trade_loss,max_consecutive_wins,max_consecutive_losses
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,3,200,162800,-3307.0,-165350.0,-6.804526748971194,118.03290149418676,-0.9151559610597871,-1.809234900705951,-1714.7407407407409,-3979.0,287,-0.43094766040229726,-179.75,-251.75,940,1.9341563786008231,0.4819148936170213,77.22295805739515,-78.78395061728395,-3.5180851063829786,0.913630546632192,67.22446808510638,-184.0,8,10
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,2,200,162800,-3011.0,-150550.0,-6.195473251028806,105.67999186457784,-0.9306405793963322,-2.624208993076371,-1561.2592592592591,-3996.0,453,-0.39070552033514994,-130.75,-147.3,764,1.5720164609053497,0.33507853403141363,102.58984375,-57.625984251968504,-3.9410994764397906,0.8971442235430758,63.246073298429316,-147.0,5,16
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,2,200,162800,-3032.0,-151600.0,-6.238683127572016,106.04939826167961,-0.9338669149273934,-2.5839338436458066,-1572.148148148148,-3816.0,453,-0.4119885084245671,-130.0,-147.3,748,1.5390946502057614,0.3315508021390374,103.56451612903226,-57.547094188376754,-4.053475935828877,0.8944142638250453,60.830213903743314,-147.0,6,14
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,2,200,162800,-2764.0,-138200.0,-5.68724279835391,96.32013268590103,-0.937313706106846,-2.43386748826736,-1433.1851851851852,-4971.0,410,-0.28830923057436836,-133.0,-149.3,863,1.7757201646090535,0.4020857473928158,81.11239193083574,-59.9031007751938,-3.2027809965237544,0.9105791006146878,45.483198146002316,-108.0,6,11
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,3,200,162800,-3747.0,-187350.0,-7.709876543209877,129.25475598015674,-0.9468935584300777,-1.6602628663443197,-1942.888888888889,-4622.0,447,-0.4203567479205731,-224.75,-266.3,896,1.8436213991769548,0.5323660714285714,76.56184486373165,-96.79567307692308,-4.181919642857143,0.9069461345518663,86.98102678571429,-204.0,8,9
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-3434.0,-171700.0,-7.065843621399177,118.07743303341691,-0.9499426543158449,-1.8349750828818367,-1780.5925925925926,-5364.0,447,-0.3319523848979479,-186.0,-196.15,1273,2.619341563786008,0.40062843676355064,81.41764705882353,-58.921363040629096,-2.6975648075412413,0.9236158996374313,44.399057344854675,-110.0,6,10
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-3227.0,-161350.0,-6.639917695473251,105.74224629122862,-0.9968147016534433,-2.043740325262304,-1673.2592592592594,-3765.0,453,-0.4444247700555802,-169.75,-191.0,1047,2.154320987654321,0.3982808022922636,79.0431654676259,-57.532591414944356,-3.0821394460362943,0.9108267934121809,46.722063037249285,-157.0,7,11
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-3542.0,-177100.0,-7.288065843621399,111.70291665503187,-1.0357335513683437,-2.068601045857987,-1836.5925925925926,-4384.0,453,-0.4189307921059746,-173.75,-191.0,974,2.0041152263374484,0.33880903490759756,101.07575757575758,-57.29347826086956,-3.6365503080082138,0.9040030354771391,59.41170431211499,-147.0,6,13
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,3,200,162800,-3963.0,-198150.0,-8.154320987654321,118.86816248876535,-1.0889865709483137,-2.1737631706274847,-2054.888888888889,-4481.0,464,-0.4585781943514593,-180.5,-240.35,965,1.98559670781893,0.48186528497409326,76.44301075268817,-79.17635270541082,-4.106735751295337,0.8996937406666835,67.54507772020726,-184.0,8,10
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,2,200,162800,-3457.0,-172850.0,-7.113168724279835,96.95804997571433,-1.164607300753319,-3.3103578390854276,-1792.5185185185185,-5237.0,447,-0.342279648370922,-131.75,-143.15,896,1.8436213991769548,0.39732142857142855,81.09831460674157,-59.86666666666667,-3.8582589285714284,0.8930648354367731,44.372767857142854,-103.0,5,9
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,2,200,162800,-3489.0,-174450.0,-7.179012345679013,96.80484594164393,-1.17724775909539,-3.2533232739183133,-1809.1111111111113,-5800.0,401,-0.31191570881226055,-133.0,-146.75,904,1.860082304526749,0.3971238938053097,81.59331476323119,-60.14862385321101,-3.859513274336283,0.8935663951679327,43.7146017699115,-103.0,5,9
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-4756.0,-237800.0,-9.786008230452675,125.45488156696561,-1.2382783570835556,-2.3510645260627046,-2466.074074074074,-6068.0,410,-0.4064064064064064,-189.0,-205.6,1187,2.44238683127572,0.33024431339511373,108.05102040816327,-59.33501259445844,-4.006739679865206,0.8990490745457633,59.097725358045494,-147.0,5,16
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-3729.0,-186450.0,-7.672839506172839,95.5502672422474,-1.274748408494404,-2.63298287637412,-1933.5555555555554,-4073.0,410,-0.4747251548135417,-139.75,-182.15,944,1.9423868312757202,0.3983050847457627,77.5,-58.07243816254417,-3.95021186440678,0.8865496364355472,44.17690677966102,-157.0,6,12
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-4537.0,-226850.0,-9.335390946502057,111.78639729943464,-1.3256956176795893,-2.5730677975409977,-2352.5185185185187,-5307.0,453,-0.4432859465834782,-175.75,-196.6,948,1.9506172839506173,0.33122362869198313,101.17515923566879,-57.355450236966824,-4.7858649789029535,0.8750344295708699,57.13291139240506,-147.0,8,13
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-4311.0,-215550.0,-8.87037037037037,105.35752419158337,-1.3365230941281405,-2.709586719318234,-2235.3333333333335,-4794.0,453,-0.4662772910582673,-168.75,-192.6,1023,2.1049382716049383,0.3919843597262952,78.7356608478803,-57.87741935483871,-4.214076246334311,0.8798628915394048,45.188660801564026,-157.0,7,14
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-5487.0,-274350.0,-11.290123456790123,126.29174286002987,-1.4191359590780055,-2.6364695651053736,-2845.1111111111113,-7072.0,447,-0.4023064353946707,-188.75,-207.6,1217,2.5041152263374484,0.32703368940016436,108.20603015075378,-59.3557457212714,-4.508627773212819,0.8869894754186147,58.353327855382084,-147.0,5,17
